Title,Price,Link,Mileage,Color,State,Gearbox,Year,Cylindrée,Brand,Model,Body_type,Fuel
Range Rover évoque,258.0,https://www.tayara.tn/item/6827c08341532c94f15b2a5b/Voitures/Tunis/Lac_1/Range_Rover_voque_/,28000.0,Noir,Nouveau,Automatique,2024.0,2.0L,Land Rover,Range Rover Evoque,4 x 4,Diesel
Golf 7 bonne occasion,51.0,https://www.tayara.tn/item/6827bc7041532c94f15b2807/Voitures/Sfax/Sfax_Ville/Golf_7_bonne_occasion_/,164.0,Gris,Avec kilométrage,Manuelle,2015.0,1.2L,Volkswagen,Golf 7,Autres,Essence
D max 3L 4*4,105000.0,https://www.tayara.tn/item/6827ba6741532c94f15b26ba/Voitures/Nabeul/El_Haouaria/D_max_3L_44_/,180000.0,Blanc,Avec kilométrage,Automatique,2015.0,3.0L,Isuzu,D-MAX,4 x 4,Diesel
mercedes classe A,upon request,https://www.tayara.tn/item/6827b77941532c94f15b2491/Voitures/Ariana/Jardins_El_Menzah/mercedes_classe_A_/,156.0,Noir,Avec kilométrage,Automatique,2014.0,1.4L,Mercedes-Benz,Classe A,Berline,Essence
evoque,95.0,https://www.tayara.tn/item/6827b59c41532c94f15b238e/Voitures/Tataouine/Tataouine/evoque/,200.0,Blanc,Avec kilométrage,Automatique,2013.0,2.2L,Rover,over.Range Rover Evoque,Compacte,Diesel
range rover,95.0,https://www.tayara.tn/item/6827b51341532c94f15b2332/Voitures/Tunis/Tunis/range_rover_/,200.0,Blanc,Nouveau,Automatique,2013.0,2.2L,Rover,over.Range Rover Evoque,Compacte,Diesel
Mercedes,93.0,https://www.tayara.tn/item/6827b29c41532c94f15b2197/Voitures/La_Manouba/La_Manouba/Mercedes_/,200.0,Noir,Nouveau,Automatique,2015.0,>4.0L,Mercedes-Benz,Classe C,Compacte,Diesel
Mercedes kit AMG,upon request,https://www.tayara.tn/item/6827b21041532c94f15b2154/Voitures/Ben_Arous/El_Mourouj/Mercedes_kit_AMG_/,200.0,Noir,Nouveau,Automatique,2015.0,>4.0L,Mercedes-Benz,Classe C,Compacte,Diesel
Hyundai Grand i10,upon request,https://www.tayara.tn/item/6827b1c36238a0abfdd12ef1/Voitures/Bizerte/Bizerte/Hyundai_Grand_i10_/,80.0,Noir,Nouveau,Manuelle,2022.0,1.2L,Hyundai,I 10,Berline,Essence
golf 7 cup,45000.0,https://www.tayara.tn/item/6827ac4841532c94f15b1d8e/Voitures/Gabs/El_Hamma/golf_7_cup/,300.0,Argent,Avec kilométrage,Manuelle,2015.0,1.2L,Volkswagen,Golf 7,Compacte,Essence
Marcades E200 w211 kompressor model ekher 2006,upon request,https://www.tayara.tn/item/6827a848bc5e0518028fac8d/Voitures/Tunis/El_Menzah_9/Marcades_E200_w211_kompressor_model_ekher_2006_/,300.0,Noir,Nouveau,Automatique,2006.0,1.9L,Mercedes-Benz,210,Compacte,Essence
Marcades E200 w211 kompressor model ekher 2006,upon request,https://www.tayara.tn/item/6827a81f41532c94f15b1b10/Voitures/Tunis/El_Menzah_9/Marcades_E200_w211_kompressor_model_ekher_2006_/,300.0,Noir,Nouveau,Automatique,2006.0,1.9L,Mercedes-Benz,210,Compacte,Essence
Fiat dublo,16000.0,https://www.tayara.tn/item/6827a80141532c94f15b1b01/Voitures/Tunis/El_Omrane_Suprieur/Fiat_dublo_/,300.0,Blanc,Nouveau,Manuelle,2013.0,1.7L,Fiat,Doblo,Autres,Diesel
C3 aircross,59000.0,https://www.tayara.tn/item/6827a5815844095304a06e1c/Voitures/Tunis/Tunis/C3_aircross/,158000.0,Blanc,Avec kilométrage,Automatique,2020.0,1.5L,Citroen,C3,Berline,Diesel
Fiat 500 boîte automatique,upon request,https://www.tayara.tn/item/6827a3b041532c94f15b1858/Voitures/Sfax/Sfax/Fiat_500_bote_automatique_/,115000.0,Bleu,Avec kilométrage,Automatique,2018.0,1.2L,Fiat,500,Compacte,Essence
"Toyota Corolla 2021 – État Impeccable, Comme Neuve !",64000.0,https://www.tayara.tn/item/6827a2f441532c94f15b17b3/Voitures/Tunis/La_Marsa/Toyota_Corolla_2021_tat_Impeccable_Comme_Neuve_/,100000.0,Blanc,Avec kilométrage,Automatique,2021.0,,Autres,Autres,Autres,
KIA SPORTAGE DIESEL 4*4 AWD FIN SÉRIE,1111.0,https://www.tayara.tn/item/6827a28841532c94f15b1756/Voitures/Sousse/Sahloul/KIA_SPORTAGE_DIESEL_44_AWD_FIN_SRIE_/,100.0,Blanc,Nouveau,Automatique,2021.0,1.6L,Kia,Sportage,Compacte,Hybride Diesel
AUDI A3 SPORTBACK S LINE,1212.0,https://www.tayara.tn/item/6827a2826238a0abfdd12506/Voitures/Sousse/Sahloul/AUDI_A3_SPORTBACK_S_LINE_/,40.0,Noir,Nouveau,Manuelle,2020.0,<1.0L,Audi,A3,Compacte,Essence
Peugeot 405 diesel break en bon etat,upon request,https://www.tayara.tn/item/6827a103b8571d1296fda242/Voitures/Ben_Arous/Fouchana/Peugeot_405_diesel_break_en_bon_etat/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
a vender ...,upon request,https://www.tayara.tn/item/6827a0196238a0abfdd1235a/Motos/La_Manouba/Manouba_Ville/a_vender_/,25.0,Blanc,Nouveau,Automatique,2013.0,,Autres,Autres,Autres,
2 rétroviseurs Citroën C3 phase 3,upon request,https://www.tayara.tn/item/68279d1f41532c94f15b1338/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/2_rtroviseurs_Citron_C3_phase_3/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Airbag volant Peugeot 308 T9 origine,upon request,https://www.tayara.tn/item/68279d1341532c94f15b1332/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/Airbag_volant_Peugeot_308_T9_origine_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Airbag volant opel Astra H,upon request,https://www.tayara.tn/item/68279d006238a0abfdd12114/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/Airbag_volant_opel_Astra_H_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
volant Citroën C4 phase 2 b7,upon request,https://www.tayara.tn/item/68279cfa6238a0abfdd12112/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/volant_Citron_C4_phase_2_b7_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Airbag volant Citroën c4 phase 2,upon request,https://www.tayara.tn/item/68279ce46238a0abfdd120f9/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/Airbag_volant_Citron_c4_phase_2_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
bwm 316,49.0,https://www.tayara.tn/item/68279c9341532c94f15b12b7/Voitures/Tunis/Tunis/bwm_316_/,290.0,Bleu,Avec kilométrage,Automatique,2014.0,>4.0L,BMW,Serie 3,Berline,Essence
bwm 316,49.0,https://www.tayara.tn/item/68279c9341532c94f15b12b7/Voitures/Tunis/Tunis/bwm_316_/,290.0,Bleu,Avec kilométrage,Automatique,2014.0,>4.0L,BMW,Serie 3,Berline,Essence
boîte fusible Peugeot 407 L01-00,upon request,https://www.tayara.tn/item/68279c8a6238a0abfdd120a0/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/bote_fusible_Peugeot_407_L0100_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
pompe swig lasse,25.0,https://www.tayara.tn/item/68279bcf6238a0abfdd1200d/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Boumhel/pompe_swig_lasse/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Isuzu dmax,67000.0,https://www.tayara.tn/item/6827990c41532c94f15b105a/Voitures/Bizerte/Mateur/Isuzu_dmax_/,167000.0,Blanc,Nouveau,Manuelle,2020.0,2.5L,Isuzu,D-MAX,Autres,Diesel
Mercedes,93.0,https://www.tayara.tn/item/682796de41532c94f15b0eb7/Voitures/Monastir/Monastir/Mercedes_/,200.0,Noir,Nouveau,Automatique,2015.0,>4.0L,Mercedes-Benz,Classe C,Compacte,Diesel
7 places tiggo 8,89.0,https://www.tayara.tn/item/6827963841532c94f15b0e46/Voitures/Sfax/Mahrs/7_places_tiggo_8/,52.0,Bleu,Nouveau,Automatique,2022.0,1.5L,Chery,Tiggo,4 x 4,Essence
10000 citroen c15,10500.0,https://www.tayara.tn/item/6827942b6238a0abfdd11a43/Voitures/Tunis/Tunis/10000citroen_c15/,3.0,Blanc,Avec kilométrage,Manuelle,2003.0,1.9L,Citroen,C15,Utilitaire,Diesel
Clio classique,24000.0,https://www.tayara.tn/item/6827942741532c94f15b0c81/Voitures/Sfax/Sfax/Clio_classique_/,230000.0,Gris,Avec kilométrage,Manuelle,2007.0,1.1L,Renault,Clio,Berline,Essence
Tracteur Landini et matériel en bon etat,upon request,https://www.tayara.tn/item/682793136238a0abfdd1198c/Engins%20Agricoles/Bja/Tboursouk/Tracteur_Landini_et_matriel_en_bon_etat/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
polo7,upon request,https://www.tayara.tn/item/682792036238a0abfdd118d9/Voitures/Sfax/ROUTE_SALTANIA/polo7_/,200.0,Noir,Nouveau,Manuelle,2012.0,1.2L,Volkswagen,Polo,Berline,Essence
Polo Sedan,31.0,https://www.tayara.tn/item/6827906975c111f3027fae00/Voitures/Gafsa/El_Ksar/Polo_Sedan_/,288.0,Noir,Autres,Manuelle,2015.0,1.4L,Volkswagen,Polo,Autres,Essence
Kia Picanto boite auto 1ère main ?,4.0,https://www.tayara.tn/item/68278f1841532c94f15b0919/Voitures/Sfax/Route_El_Ain/Kia_Picanto_boite_auto_1re_main_/,140.0,Noir,Avec kilométrage,Automatique,2014.0,1.2L,Kia,Picanto,Compacte,Essence
T-max 560,83000.0,https://www.tayara.tn/item/68278d8841532c94f15b07fe/Motos/Mdenine/Autres_Villes/Tmax_560/,18000.0,Autre,Nouveau,Automatique,2023.0,,Autres,Autres,Autres,
KIA Picanto,37500.0,https://www.tayara.tn/item/68278d2b41532c94f15b07c3/Voitures/Sfax/Route_GREMDA/KIA_Picanto_/,88000.0,Blanc,Avec kilométrage,Manuelle,2019.0,<1.0L,Kia,Picanto,Compacte,Essence
Renault Symbol,upon request,https://www.tayara.tn/item/68278cd41569369f7092c223/Voitures/Mahdia/Essouassi/Renault_Symbol/,200000.0,Noir,Avec kilométrage,Manuelle,2010.0,1.2L,Renault,Symbol,Autres,Essence
kia rio 2012,30.0,https://www.tayara.tn/item/6827892e41532c94f15b050d/Voitures/Gabs/Gabs/kia_rio_2012/,270.0,Marron,Nouveau,Manuelle,2012.0,1.6L,Kia,Rio,Compacte,Essence
BMW 316i e90 ph2 restylée n45,43500.0,https://www.tayara.tn/item/682788536238a0abfdd1123f/Voitures/Tunis/Centre_Urbain_Nord/BMW_316i_e90_ph2_restyle_n45_/,0.0,Noir,Avec kilométrage,Automatique,2012.0,1.6L,BMW,Serie 3,Berline,Essence
Range Rover Velar,upon request,https://www.tayara.tn/item/682786896238a0abfdd110c7/Voitures/Nabeul/Nabeul/Range_Rover_Velar/,55000.0,Gris,Nouveau,Automatique,2020.0,2.0L,Land Rover,Range Rover,4 x 4,Diesel
Nissan Navara,upon request,https://www.tayara.tn/item/682786846238a0abfdd110c0/Voitures/Nabeul/Nabeul/Nissan_Navara/,20000.0,Gris,Nouveau,Automatique,2022.0,2.3L,Nissan,Navara,4 x 4,Diesel
clio intense âge 2023 Etat neuf,upon request,https://www.tayara.tn/item/6827854841532c94f15b0235/Voitures/Zaghouan/Zaghouen/clio_intense_ge_2023_Etat_neuf_/,70.0,Rouge,Nouveau,Manuelle,2023.0,<1.0L,Renault,Clio,Berline,Essence
Citroën C4 2022,upon request,https://www.tayara.tn/item/682784876238a0abfdd10f7c/Voitures/Sousse/Sahloul/Citron_C4_2022/,100000.0,Rouge,Avec kilométrage,Manuelle,2022.0,1.4L,Citroen,C4 Cactus,Autres,Essence
A vendre CLIO 4 premier main,46500.0,https://www.tayara.tn/item/6827840141532c94f15b0170/Voitures/Ben_Arous/El_Mourouj/A_vendre_CLIO_4_premier_main/,12980.0,Noir,Nouveau,Manuelle,2021.0,<1.0L,Renault,Clio,Compacte,Essence
Peugeot partner K9,46000.0,https://www.tayara.tn/item/68273bb841532c94f15acb22/Voitures/Tunis/La_Marsa/Peugeot_partner_K9/,173000.0,Blanc,Avec kilométrage,Manuelle,2021.0,1.5L,Peugeot,Partner,Utilitaire,Diesel
Citroën C3 ehdi,upon request,https://www.tayara.tn/item/682782e641532c94f15b0085/Voitures/Zaghouan/Zaghouan/_Citron_C3_ehdi_/,200.0,Blanc,Nouveau,Manuelle,2013.0,1.6L,Citroen,C3,Berline,Diesel
206 Peugeot,17800.0,https://www.tayara.tn/item/682782796238a0abfdd10de4/Voitures/Nabeul/Grombalia/206_Peugeot_/,0.0,Gris,Avec kilométrage,Manuelle,2000.0,1.4L,Peugeot,206,Autres,Essence
kia sportage,upon request,https://www.tayara.tn/item/682781656238a0abfdd10d36/Voitures/Bizerte/Bizerte_Nord/kia_sportage_/,160000.0,Noir,Avec kilométrage,Manuelle,2019.0,1.6L,Kia,Sportage,Monospace,Diesel
Berlingo k9,upon request,https://www.tayara.tn/item/68277f52c4438dc5312d6e02/Voitures/Monastir/Ksar_Hellal/Berlingo_k9_/,130000.0,Gris,Nouveau,Manuelle,2020.0,1.6L,Citroen,Berlingo,Monospace,Diesel
kit AMG,upon request,https://www.tayara.tn/item/68277e066238a0abfdd10b0c/Voitures/Sidi_Bouzid/Sidi_Bouzid/kit_AMG_/,200.0,Noir,Nouveau,Automatique,2015.0,>4.0L,Mercedes-Benz,Classe C,Compacte,Diesel
Fiat Panda,19500.0,https://www.tayara.tn/item/68277dd3c4438dc5312d6d1c/Voitures/Ben_Arous/Ezzahra/Fiat_Panda_/,177000.0,Beige,Avec kilométrage,Manuelle,2006.0,1.1L,Fiat,Panda,Autres,Essence
Mercedes c 205 amg,93.0,https://www.tayara.tn/item/68277d58a4f1fb64fd250126/Voitures/Sfax/Sfax/Mercedes_c_205_amg/,200.0,Noir,Nouveau,Automatique,2015.0,>4.0L,Mercedes-Benz,Classe C,Compacte,Diesel
